feature_clean,feature_missing,feature_outliers,feature_constant,feature_near_constant,feature_high_card,feature_redundant,category,target
90.97440081655904,47.42623462576655,0.8071225966373103,constant_value,A,id_30,91.54949717968772,cat_A,0
127.78417276763406,33.314159261224106,-10.0,constant_value,A,id_31,128.98136372559298,cat_C,0
99.79754162893099,53.992231226052795,0.47635776935621926,constant_value,A,id_32,100.24452118505224,cat_A,0
84.1343360656615,56.47195939702741,0.5054701591666269,constant_value,A,id_33,84.79992100872829,cat_B,0
112.33817368154783,45.16813537700626,1.0602099074988798,constant_value,A,id_34,112.16640283094442,cat_B,0
81.68734525043467,65.73986763290033,2.7596600389110777,constant_value,A,id_35,82.68038513331518,cat_C,1
103.13295392507133,,0.39241596717876703,constant_value,A,id_36,102.55226351014169,cat_A,0
70.60494814180336,35.3562511979018,-0.5089636257074988,constant_value,A,id_37,70.94349116754388,cat_D,0
80.07720926652354,52.24451818559972,-0.025574312191994436,constant_value,A,id_38,82.64671541895947,cat_D,0
102.95291853803685,60.470983026121544,-1.7690759048891183,constant_value,A,id_39,103.49179959406251,cat_B,0
111.07699869993115,66.83927691457869,-0.6947131310890582,constant_value,A,id_40,110.65628746933929,cat_C,1
102.57052421784955,45.4111573713106,-0.409282438113104,constant_value,A,id_41,102.14723197615815,cat_A,1
98.2652757641764,60.78680833431296,-0.5240883979345925,constant_value,A,id_42,98.19393406688604,cat_A,0
95.48344456616067,49.61491530499293,0.152354872033722,constant_value,A,id_43,96.33469034789009,cat_B,0
77.82217014448858,48.273727000591805,-0.8224199323822006,constant_value,A,id_44,77.96794765365597,cat_B,1
89.20233687407936,58.83659937486672,1.1210306673244714,constant_value,A,id_45,88.55380906084096,cat_A,0
93.09041843560318,56.5232287841342,0.00020706491819709385,constant_value,A,id_46,92.44012144281449,cat_A,1
115.85683339328374,34.236078430157505,-0.009300321138614417,constant_value,A,id_47,116.00888272430672,cat_B,0
105.15427434352692,64.76540349725896,-0.32789471651291785,constant_value,A,id_48,105.1966693302657,cat_A,1
73.554397669559,63.800913541474515,0.15519068385897913,constant_value,A,id_49,74.00937383867802,cat_D,0
104.86125954092192,43.74437298490471,0.8250982646676347,constant_value,A,id_50,105.77874943670682,cat_B,0
94.22376579375525,53.95803533437409,-0.8671302157109003,constant_value,A,id_51,96.95112549616475,cat_A,1
89.84616999541062,54.94030186282739,-0.6581164890752567,constant_value,A,id_52,88.38413647864301,cat_B,0
109.17514433261302,,-0.30372602877666466,constant_value,A,id_53,109.86200645989946,cat_C,0
115.46499283743927,44.4969484615458,-1.345870923473215,constant_value,A,id_54,115.56330054582756,cat_B,0
113.96920178674299,43.283766320619485,-0.8192578597214978,constant_value,A,id_55,112.12462555563239,cat_B,0
87.41173715166042,49.744459290085544,-0.47622087354465903,constant_value,A,id_56,88.66126787531215,cat_C,0
95.36181436223178,61.72729019259364,0.8743891807127275,constant_value,A,id_57,95.78298758881373,cat_D,0
104.96895147105346,55.43600154594432,0.26256132900192497,constant_value,A,id_58,105.76875776387361,cat_A,0
114.63317690683539,,0.19358991136754436,constant_value,A,id_59,112.93375796173771,cat_C,0
92.81238643232065,,0.8508979621679722,constant_value,A,id_60,92.59196950482244,cat_B,1
97.21511535004274,21.514573793699245,-0.13737178839939665,constant_value,A,id_61,96.13591840514844,cat_A,0
83.40497538990958,,0.3904648499288896,constant_value,A,id_62,85.5680763325902,cat_C,0
82.05690063878994,32.60286221221901,-0.10322175293249623,constant_value,A,id_63,83.20145098453432,cat_A,0
112.18788733591298,46.37559058596868,0.26536234939962844,constant_value,A,id_64,111.50691955262751,cat_A,0
120.34360042856234,38.803301053738565,-0.5827586576115821,constant_value,A,id_65,118.80696152761274,cat_C,0
98.91984817629499,37.053185242790946,-2.438817158276429,constant_value,A,id_66,99.11390324267875,cat_A,0
115.05299346838036,61.608267873785195,-0.13427916218630415,constant_value,A,id_67,116.14541547067472,cat_D,0
105.42454037571451,45.32298798688109,1.42274813609994,constant_value,A,id_68,103.68948677027859,cat_C,0
90.32320368092314,53.46503881730716,0.9262154022415924,constant_value,A,id_69,89.39142900992998,cat_D,0
105.4209340826262,49.53079421120816,0.9653974845911707,constant_value,A,id_70,104.31534937361225,cat_B,0
123.07054849698955,54.770408272231215,1.2361307218062179,constant_value,A,id_71,123.93749466290014,cat_A,0
99.46260941335073,50.768218910602556,0.08865759096143744,constant_value,A,id_72,99.09278032480623,cat_B,0
123.4696548372101,37.1700777581143,0.1973157074055956,constant_value,A,id_73,123.1417183148326,cat_B,0
60.703823438653835,59.9626681944714,-0.6176518954343502,constant_value,A,id_74,60.8784781192928,cat_A,0
112.32853756562835,45.06243416838687,-0.31607285602704976,constant_value,A,id_75,111.45025675329934,cat_C,1
101.30570602357257,34.434181013402494,0.6157711497711416,constant_value,A,id_76,99.862019286845,cat_A,0
95.51488974301199,45.718848390340874,1.2038844371688162,constant_value,A,id_77,96.88457490537228,cat_B,0
101.37641164803253,65.00759790634311,-0.13944627568099954,constant_value,A,id_78,102.83889735651212,cat_B,0
70.18646628098661,58.50221742113493,-0.4501892648514116,constant_value,A,id_79,70.36604874044978,cat_C,0
96.70492168243732,46.51347865592141,0.0005279588565972928,constant_value,A,id_80,96.95707718810493,cat_A,0
105.35668857267619,46.50742295681571,0.6012067489291149,constant_value,A,id_81,106.6177025492562,cat_B,0
122.16841067112274,46.783649487826175,-1.4438548161335418,constant_value,A,id_82,122.32506422772649,cat_D,1
92.22594672589528,70.76747983560841,-2.296180953137238,constant_value,A,id_83,91.80686881995163,cat_B,0
87.87259595660218,53.819354522315535,-0.5505368494915835,constant_value,A,id_84,87.91193508337965,cat_B,1
92.47364434623195,,-1.2207124259141586,constant_value,A,id_85,93.86681298339943,cat_C,0
113.73103176553111,60.30283454031842,-0.5081401976473109,constant_value,A,id_86,113.78435343395992,cat_D,0
104.93126664489526,52.387891590265134,-0.14778031881747153,constant_value,A,id_87,104.26188411024171,cat_B,0
92.05359694349441,47.40957854179297,-0.4532484090230134,constant_value,A,id_88,92.2005989927795,cat_B,0
107.69901149670034,48.03650150915022,1.4524675344707454,constant_value,A,id_89,108.3552346342361,cat_D,0
101.4561632402206,49.283987405859364,0.32674476460232005,constant_value,A,id_90,101.9924167351263,cat_A,0
114.52967485799334,49.627777634901584,0.30047435961082836,constant_value,A,id_91,115.08249880606495,cat_A,0
89.46920359183972,57.2762954363698,0.6222071440434019,constant_value,A,id_92,88.64252591270629,cat_B,1
95.08506780103347,,-1.1388331177807691,constant_value,A,id_93,95.85517136759194,cat_B,1
94.11837770301764,57.32640077215579,1.0391117874202687,constant_value,A,id_94,94.14684364222994,cat_A,0
78.04727577801822,49.19283419891418,-0.07576428653545988,constant_value,A,id_95,77.33548461054876,cat_C,0
104.44180415596864,50.786351903160906,0.6704806172412126,constant_value,A,id_96,105.20395586962067,cat_D,0
103.91582908269834,30.017993154678923,-1.0718572330401555,constant_value,A,id_97,103.46219023378157,cat_D,0
100.07670184963692,59.16327674702482,-1.5537587660160643,constant_value,A,id_98,98.50240450108137,cat_C,0
96.4811929993728,53.46488475897993,0.8178896580250287,constant_value,A,id_99,95.48059061826247,cat_C,0
78.76943886924379,59.98010109859652,0.3764095260975166,constant_value,A,id_100,78.5878019361967,cat_C,0
93.69032015851961,21.037446218063106,-0.9020515543575104,constant_value,A,id_101,94.26862244063089,cat_C,0
94.85928225209845,70.88374704780728,-0.8696630812746944,constant_value,A,id_102,93.99521230001037,cat_C,1
87.96584096167572,48.604103718448265,1.1254347844147694,constant_value,A,id_103,87.72517850123819,cat_C,0
97.58071432500986,61.081828167375164,-1.1894118928673278,constant_value,A,id_104,96.3641070933468,cat_D,1
106.06076285221808,39.60094072874469,10.0,constant_value,A,id_105,107.04279576845789,cat_C,0
128.29278851815795,56.1277390506257,-0.9006207346478687,constant_value,A,id_106,130.0101196321135,cat_A,0
102.61866719247759,39.46584436826344,0.638391925608383,constant_value,A,id_107,104.22794971696591,cat_C,0
103.86325586084146,43.76231039304195,-0.3286184757489846,constant_value,A,id_108,104.8282354113276,cat_C,0
98.8833112635075,69.14031353866787,0.6031874310823431,constant_value,A,id_109,99.74582122062776,cat_D,0
71.21843177051437,48.09317599236653,10.0,constant_value,A,id_110,69.14655224611117,cat_D,0
99.60229186826174,52.17432873179723,-0.1627929060722942,constant_value,A,id_111,99.77946510048184,cat_C,0
100.90345314911539,58.70067730688754,0.04091917539572113,constant_value,A,id_112,100.40736052545549,cat_D,0
136.9486316872793,54.95681887972604,-1.0021874557814727,constant_value,A,id_113,137.8290980483242,cat_B,0
97.11458552828316,51.504189051435766,0.7408243454201259,constant_value,A,id_114,94.57698765260183,cat_D,0
104.52321013500419,53.64961002466225,-0.5132135664715852,constant_value,A,id_115,104.71617783777437,cat_D,0
99.47932345442135,74.03415585238275,-10.0,constant_value,A,id_116,99.26487967058894,cat_D,0
82.46982943570703,49.42381202966415,-0.9943493746085122,constant_value,A,id_117,83.58825936863843,cat_D,0
117.14234221772531,52.010990467149675,-2.5623336587953105,constant_value,A,id_118,118.69032927140006,cat_A,0
111.27899549030161,60.50654396007612,-0.19102776260016902,constant_value,A,id_119,110.35014947328884,cat_A,1
111.8654792056457,,2.412615421612916,constant_value,A,id_120,110.98176876974888,cat_A,0
86.35918817807891,61.8703030556038,0.7846042878980238,constant_value,A,id_121,86.58968479929062,cat_C,1
121.04191466404149,56.38730222029184,-0.01926037973439464,constant_value,A,id_122,122.77567735556303,cat_C,0
78.97223405811579,38.569950872695166,-0.2628908292082677,constant_value,A,id_123,79.03237873539881,cat_B,0
108.80285640700406,66.33431532301096,0.02246589281204638,constant_value,A,id_124,107.52369499164973,cat_A,0
132.85683438714966,38.53654606981312,0.54711911517521,constant_value,A,id_125,132.25096594098636,cat_C,0
85.14195512303968,53.02635465239033,-1.1808128153088449,constant_value,A,id_126,85.34461928750314,cat_D,0
91.50553405595842,42.45724149980642,1.114321694668872,constant_value,A,id_127,91.74573648452238,cat_D,1
101.49477047631461,49.35861653407007,0.7153813154412441,constant_value,A,id_128,100.79068284072224,cat_A,0
92.44786518825701,53.2876241030348,0.7181857257079345,constant_value,A,id_129,91.82207449447739,cat_B,0
76.74004853400801,53.21357215450273,0.4384757388097273,constant_value,A,id_130,75.75848053945161,cat_B,0
101.0284446220904,54.21920754235285,10.0,constant_value,A,id_131,102.1696158059442,cat_D,1
84.06544429410843,66.13711269058646,0.6728612359668199,constant_value,A,id_132,83.23066911481504,cat_B,0
107.10388645952773,54.5353430151398,0.591814133741378,constant_value,A,id_133,106.63909225560944,cat_A,0
86.20863648649295,47.558433647093516,-0.3540407109410238,constant_value,A,id_134,85.71538356996899,cat_D,0
123.24901607526309,59.64087168288357,-0.573601772896901,constant_value,A,id_135,121.6430588277477,cat_C,1
88.25120061495645,61.894704889246405,0.1018562952619867,constant_value,A,id_136,87.38778531013863,cat_C,1
95.16907725691486,37.72392184863008,1.5490201514951873,constant_value,A,id_137,96.3972148562014,cat_B,0
112.20275826054504,,-1.2391070756539009,constant_value,A,id_138,110.99347041875431,cat_D,1
81.53703525349067,57.01172742310898,-1.46752526575244,constant_value,A,id_139,80.5733929516643,cat_D,1
103.41189901906193,47.02436496640008,0.16476084123651674,constant_value,A,id_140,102.07935324528268,cat_C,0
119.60714131423643,,10.0,constant_value,A,id_141,119.51652975400516,cat_D,0
75.88775148158159,48.499444129674735,0.1733416643704082,constant_value,A,id_142,77.77322820284787,cat_D,0
102.76950787798457,51.255764534715425,0.24395319790850026,constant_value,A,id_143,102.63681365645749,cat_D,1
103.89824191372635,,-0.22320225463480511,constant_value,A,id_144,103.96500403908074,cat_B,0
111.72734307665965,50.155790475814676,1.4898634386020821,constant_value,A,id_145,110.93189584079266,cat_D,1
81.44573933682878,39.037249131047986,-1.6009039784765156,constant_value,A,id_146,81.38412129203651,cat_A,0
80.19315080373585,35.59949117405706,10.0,constant_value,A,id_147,81.42220111008346,cat_B,1
107.82912348425347,65.94505063224972,-0.10325476014904739,constant_value,A,id_148,107.97203287189164,cat_D,0
104.45477009849779,41.53038651681672,-1.6431888111541673,constant_value,A,id_149,106.58654018055995,cat_D,0
103.75739275518815,,-0.17585440443207118,constant_value,A,id_150,105.01687246749384,cat_A,1
105.19672314245463,28.466098863962852,1.6614701657280182,constant_value,A,id_151,105.1104067970097,cat_B,1
89.79962917632264,43.610382523104974,0.020886488295961788,constant_value,A,id_152,89.69384130073053,cat_C,1
103.48380545741506,36.76910206592502,0.23070090571868349,constant_value,A,id_153,105.11472859503868,cat_C,0
104.39608709948021,66.4201516013637,-1.2601647651725802,constant_value,A,id_154,104.53341267533544,cat_B,0
89.28472872960448,60.09817089342634,-0.6163614080394775,constant_value,A,id_155,90.6936502898762,cat_D,0
127.98661766717134,43.118496548222765,-0.375196380323937,constant_value,A,id_156,129.989525007298,cat_D,0
107.10749381367681,72.52435805344308,-0.31771509675623405,constant_value,A,id_157,106.9032744458527,cat_C,0
82.13044754196028,59.81765486991594,1.2816437950037687,constant_value,A,id_158,82.48240290789529,cat_C,0
109.84830412950744,46.75168616491378,0.5576910607251245,constant_value,A,id_159,110.82830831407382,cat_C,0
85.37977494659017,25.00594285126427,-1.111457956937032,constant_value,A,id_160,86.1472749856127,cat_A,1
111.80626905613678,72.90942572590743,0.24650477843200488,constant_value,A,id_161,112.56675978905729,cat_C,0
117.37893368511106,36.10427533236404,0.49822174849678513,constant_value,A,id_162,116.04545985793332,cat_A,0
87.68976522472434,33.546012530431085,1.1401490385212665,constant_value,A,id_163,86.84134849656255,cat_B,0
114.45064193866483,60.225704320096405,1.5805406865683735,constant_value,A,id_164,113.95537491772365,cat_D,0
106.19171390404748,74.39752406339272,-1.0150941918278686,constant_value,A,id_165,107.40613470751614,cat_C,0
112.33090239991735,63.84272818510518,-0.8108575112103382,constant_value,A,id_166,111.09552749279047,cat_D,1
128.4518947398092,55.639091200523595,-1.2575778589146163,constant_value,A,id_167,129.97512144698806,cat_D,1
96.31917825995694,55.94754341665286,-0.23401985910698136,constant_value,A,id_168,97.09901237403562,cat_C,1
88.69395753463766,58.53415558780308,0.4663583744463345,constant_value,A,id_169,89.84818775936044,cat_C,1
86.65728355561716,57.589285897867654,0.9873345165891019,constant_value,A,id_170,85.72775047837216,cat_B,0
87.76284572551843,52.811914239693756,-0.07595102364252276,constant_value,A,id_171,87.83514808820856,cat_A,0
98.84347435878844,51.04201103951876,-0.31984752325484395,constant_value,A,id_172,99.14241714491976,cat_A,0
105.11727962224965,49.374068721004775,0.15175799224874037,constant_value,A,id_173,105.37224662427235,cat_D,0
104.15036198995028,42.46035411133324,-0.835142901630023,constant_value,A,id_174,104.446019390797,cat_C,0
112.40774873554035,47.19324923133226,2.0895387216947734,constant_value,A,id_175,112.13122225514525,cat_B,0
100.1950283781686,,-1.6076610271180587,constant_value,A,id_176,100.33023545923226,cat_B,0
121.80301115735975,49.0166037320525,0.18474057889572446,constant_value,A,id_177,122.83657511242494,cat_B,0
96.03014750143066,40.11408892849083,2.0236062192296393,constant_value,A,id_178,94.86363519298978,cat_B,0
140.8025374988443,38.964106827842286,0.006799844559997769,constant_value,A,id_179,142.3495876177497,cat_B,0
109.3850102164751,51.798941511534785,-0.19003903500149447,constant_value,A,id_180,110.36690917284355,cat_A,0
87.14263665375576,63.92002286344599,-0.3574454228104272,constant_value,A,id_181,86.17743476107242,cat_A,0
83.93661252908332,59.183166060023126,-0.18039168176240783,constant_value,A,id_182,84.32044857253864,cat_A,0
107.23708622864778,34.29499396376823,1.3728484746765302,constant_value,A,id_183,108.13858500480583,cat_C,1
96.64805822011223,40.10371863429663,-2.211861911329507,constant_value,A,id_184,95.41276489622655,cat_D,0
110.71000741138138,59.40771187988216,1.5334337012963255,constant_value,A,id_185,110.75198584475798,cat_B,0
107.09856436860318,40.175126064616904,-1.423957152450145,constant_value,A,id_186,107.02004906776817,cat_C,1
98.9075663101469,47.753668500029754,-0.2666523292344148,constant_value,A,id_187,98.26198576764001,cat_B,0
87.29809422897392,55.50052099024552,-0.42924442029866183,constant_value,A,id_188,87.39045106573793,cat_A,0
77.27729162971204,40.31655545136365,0.5885532697707198,constant_value,A,id_189,76.67700505374926,cat_C,0
93.30227571899468,51.0537550614596,-1.5981243518837476,constant_value,A,id_190,94.67658278796542,cat_A,0
112.84598191485209,,0.46217266608194285,constant_value,A,id_191,112.21933759352468,cat_B,1
103.21140616195306,43.98632356048786,2.0243096232868525,constant_value,A,id_192,104.00338510196622,cat_B,1
81.31391831932018,53.19781934142537,-1.3631740045928105,constant_value,A,id_193,79.65853193170001,cat_D,0
102.59771388776772,34.070062664683306,0.18970616761039566,constant_value,A,id_194,102.43590408391776,cat_B,0
105.77976069593255,54.40474737960399,-0.6619821777966091,constant_value,A,id_195,105.79207185328391,cat_A,0
86.742138456983,,0.42588720619303577,constant_value,A,id_196,86.54784740636747,cat_B,0
102.30587658918292,55.524899544171475,0.01914777741575206,constant_value,A,id_197,101.90955829198752,cat_D,0
100.87313077669,52.23914134064661,-0.6414869090443096,constant_value,A,id_198,100.20561575134488,cat_D,0
82.85544553254066,63.64140429973844,0.487872284871074,constant_value,A,id_199,83.60998631255556,cat_A,0
105.36681040522424,51.25224502647907,1.804348109786743,constant_value,A,id_200,106.36626826031963,cat_C,0
108.41176789552351,,-0.19090379172729868,constant_value,A,id_201,108.32960700966686,cat_B,0
116.24576864762915,51.222975030322836,0.7197579421481819,constant_value,A,id_202,115.1491311396075,cat_D,0
115.80703078052355,55.43298029036388,-1.2932729578711637,constant_value,A,id_203,117.60098011191037,cat_B,0
79.33495948064363,50.48860070325704,-0.9564363768180087,constant_value,A,id_204,78.45516204773575,cat_B,1
85.93262440127316,,0.47240627788037737,constant_value,A,id_205,84.47320214279002,cat_C,0
107.7255290081299,42.980083121932445,1.484116028535965,constant_value,A,id_206,105.71290709161012,cat_D,0
107.70678926368313,43.37099082449052,0.35561334878566,constant_value,A,id_207,107.80624116059579,cat_B,1
107.72571529459071,35.97394728200307,-0.31305803052315434,constant_value,A,id_208,107.50829890907548,cat_D,0
157.7909723598208,67.4957674318694,-0.0007085945766459172,constant_value,A,id_209,158.82192900896715,cat_A,0
108.5633576603975,37.56136764608715,-1.2504077339697175,constant_value,A,id_210,109.17444222384304,cat_A,0
117.03348460270898,43.07094802204092,0.6045153263553668,constant_value,A,id_211,117.32368582729401,cat_B,0
114.31002645239803,,0.8823330623234091,constant_value,A,id_212,114.03865925693529,cat_D,0
109.77086876958697,58.949243769444415,-0.45209033283308037,constant_value,A,id_213,110.88084604178464,cat_B,0
95.27096133039481,47.05050321707972,10.0,constant_value,A,id_214,97.13835123214734,cat_D,0
111.38453830739901,62.477420726737336,0.2658782296520485,constant_value,A,id_215,112.39351750652892,cat_D,1
88.40762178193643,43.26509375756132,-0.4367197360405955,constant_value,A,id_216,87.94409015108722,cat_C,0
96.44772089889986,52.78994162223802,-0.06613261462582246,constant_value,A,id_217,97.22928645278203,cat_C,0
92.71954678256344,41.64652946740243,2.0997217891665154,constant_value,A,id_218,92.31745705709622,cat_C,1
101.22811209079484,71.45149127773388,-0.24702570074599667,constant_value,A,id_219,100.12304477493487,cat_B,0
134.71987850010262,38.12401580970487,-0.3583401520212222,constant_value,A,id_220,133.82083943798068,cat_C,1
71.99102211112378,,-0.6475418056351592,constant_value,A,id_221,71.63284370698604,cat_C,0
110.2939028556177,56.337768809320984,0.7441919714999368,constant_value,A,id_222,110.39786253458125,cat_A,1
75.80926193215522,54.137990974514985,-0.181224173218103,constant_value,A,id_223,77.86984308473069,cat_D,0
92.92102201315849,48.147123411222914,-0.649373038321426,constant_value,A,id_224,92.03933253754663,cat_D,1
116.33425895451049,,1.321304032273012,constant_value,A,id_225,117.65774744420182,cat_C,1
100.96420028643195,50.438114719791095,1.4196030045136372,constant_value,A,id_226,100.64694073473937,cat_D,0
83.8338283310604,48.529979983715116,-0.6004235657387051,constant_value,A,id_227,81.81744334361505,cat_A,0
89.27044436110047,59.638791167949094,-1.8665399513606162,constant_value,A,id_228,88.76471835817014,cat_A,0
110.19396623402014,72.10523001591352,1.0075136898369221,constant_value,A,id_229,111.37066322718783,cat_C,0
89.04450052424295,44.425082149921664,-0.684629825760004,constant_value,A,id_230,89.38917004357218,cat_A,0
103.24687884372962,36.301970204209226,0.7906255991627686,constant_value,A,id_231,103.65133004239358,cat_D,0
100.6835775985572,,-1.9701038177118355,constant_value,A,id_232,102.01208160740158,cat_B,0
90.22599478591275,75.79709337654319,0.8925973382993092,constant_value,A,id_233,89.18965849697702,cat_D,0
132.1591613398799,41.963254320302696,-1.2111719292807812,constant_value,A,id_234,131.10741090978763,cat_B,0
109.50878533477017,66.39116805444067,0.7307641190665245,constant_value,A,id_235,107.24505672547375,cat_C,0
69.6228612001359,66.77700814076441,0.014273067836434106,constant_value,A,id_236,70.49994327137868,cat_B,0
102.79681472154141,44.46411758292005,-0.9539394193966448,constant_value,A,id_237,103.35929895517101,cat_A,0
90.07320302847418,55.689830791852756,-0.4070363129267805,constant_value,A,id_238,90.7971695480653,cat_D,0
112.78650002194335,66.28396623128538,0.6863184569567008,constant_value,A,id_239,111.60348879788657,cat_B,0
88.11218892350949,46.20872259012513,0.10589445311523424,constant_value,A,id_240,86.50793996758964,cat_D,0
98.27895337799652,47.964196398976384,0.5844129804724842,constant_value,A,id_241,96.95933506956318,cat_C,0
107.57480918470685,44.18319086051356,1.9764405845154855,constant_value,A,id_242,106.65223691234814,cat_C,0
112.98632791255181,39.852432693071336,-1.5642416117110514,constant_value,A,id_243,114.54028682146468,cat_A,1
81.99555389416335,,1.617212574968624,constant_value,A,id_244,82.99568061794585,cat_C,0
94.98248146238578,37.760597332377436,10.0,constant_value,A,id_245,94.52426082176545,cat_B,0
92.87582033258566,50.34083468259226,-0.8987840483231282,constant_value,A,id_246,93.17507232584565,cat_C,0
90.20006151139432,42.30026768941358,-1.3303136257389898,constant_value,A,id_247,89.52169926524658,cat_A,1
126.48181360421646,52.33785911790748,-0.1891203907770335,constant_value,A,id_248,126.84609336499811,cat_D,1
106.07472566441433,,0.9216501119244593,constant_value,A,id_249,104.93662992667234,cat_D,0
81.08674068497433,53.30880232214457,-0.12754912037753421,constant_value,A,id_250,81.83699213094826,cat_C,0
113.76792920582164,58.33528961608925,1.5111549302473475,constant_value,A,id_251,112.91822590823725,cat_B,1
131.8323429551895,30.062643574285445,-1.4511756900515589,constant_value,A,id_252,132.63825798373264,cat_A,0
115.4869789082672,,-0.01208894784605456,constant_value,A,id_253,115.05955600007286,cat_B,0
77.2094505106898,62.27668992473292,-1.252393444413119,constant_value,A,id_254,76.41937455709153,cat_A,0
92.73648890700623,,0.3636318826249679,constant_value,A,id_255,94.34948562425589,cat_C,0
119.00366723779933,66.72572386837703,0.8868873900973003,constant_value,A,id_256,119.1806134226931,cat_A,1
89.38495801571828,54.190190093660455,-0.42076179368105326,constant_value,A,id_257,89.06277664466973,cat_A,1
106.65729142219342,42.949881442415915,-2.6042138566271342,constant_value,A,id_258,107.41546973054469,cat_C,1
111.61951080144006,49.44230922342294,0.19894814679649453,constant_value,A,id_259,110.27951973186518,cat_B,0
86.09604292632875,55.58326912521722,0.4367385517335095,constant_value,A,id_260,87.2029065155891,cat_C,1
99.10711965907299,50.760053914124114,0.40429475496169764,constant_value,A,id_261,98.96767495266454,cat_A,0
51.38098989896391,,1.235782191822154,constant_value,A,id_262,51.98177761463235,cat_C,0
84.63418537998565,40.79326406920634,10.0,constant_value,A,id_263,83.08631191896256,cat_A,1
96.2114777291026,51.69360824036078,0.6802161054504494,constant_value,A,id_264,95.8290517709696,cat_C,0
81.28325227052726,35.8628550309502,1.192507512477975,constant_value,A,id_265,81.28783240987273,cat_D,0
124.48616955897452,48.887739386513,-1.7785875840065168,constant_value,A,id_266,125.51646877259306,cat_D,0
78.54787933059052,40.960923585352106,0.31965182591897723,constant_value,A,id_267,79.228290394528,cat_C,1
93.39933269954524,42.64470057410233,-0.5041798310076715,constant_value,A,id_268,93.00685566192783,cat_B,0
101.96110865929137,62.36093175210438,-0.08152267310164589,constant_value,A,id_269,102.27905641661475,cat_A,0
121.61909933599173,60.91310120594269,0.34767648353833636,constant_value,A,id_270,122.87566843771872,cat_D,0
78.46206773230841,56.09138120907177,-0.4872285641135523,constant_value,A,id_271,78.26207924888585,cat_B,1
117.4474562823244,39.07687235327421,-0.6757080791616118,constant_value,A,id_272,117.1385913218891,cat_A,1
100.1534959152938,46.83591550305198,0.0341524174880246,constant_value,A,id_273,98.26379127254089,cat_D,0
85.27737023428074,62.130976999791834,-1.0872459388628026,constant_value,A,id_274,84.99829789893793,cat_D,0
